Restaurant,Category,Item Name,Description,Price,Vegetarian,Spicy,Gluten-Free,Calories
Restaurant_97,Appetizers,Zesty Chicken Smoothie,Tender zesty chicken smoothie cooked to perfection with a blend of spices.,18.89,Yes,Yes,Yes,287
Restaurant_45,Desserts,Roasted Tofu Tacos,Tender roasted tofu tacos cooked to perfection with a blend of spices.,23.8,No,No,Yes,168
Restaurant_87,Main Course,Sweet Cheese Smoothie,Enjoy the rich flavors of sweet cheese smoothie with every bite.,15.99,Yes,No,Yes,530
Restaurant_37,Drinks,Creamy Chicken Burger,Tender creamy chicken burger cooked to perfection with a blend of spices.,10.09,Yes,Yes,No,447
Restaurant_44,Desserts,Spicy Chicken Sandwich,"A classic favorite, our spicy chicken sandwich is prepared with quality ingredients.",18.93,Yes,Yes,Yes,731
Restaurant_64,Drinks,Fresh Salmon Pasta,Enjoy the rich flavors of fresh salmon pasta with every bite.,15.91,No,No,Yes,551
Restaurant_28,Appetizers,Tangy Mushroom Tacos,Enjoy the rich flavors of tangy mushroom tacos with every bite.,8.93,Yes,Yes,Yes,744
Restaurant_11,Desserts,Tangy Tofu Pizza,Enjoy the rich flavors of tangy tofu pizza with every bite.,11.29,Yes,Yes,No,858
Restaurant_92,Desserts,Sweet Tomato Wings,Enjoy the rich flavors of sweet tomato wings with every bite.,28.97,No,No,No,573
Restaurant_97,Drinks,Creamy Lettuce Wings,Savory and satisfying creamy lettuce wings with a touch of our special sauce.,21.72,No,Yes,No,310
Restaurant_19,Desserts,Creamy Tomato Sandwich,Savory and satisfying creamy tomato sandwich with a touch of our special sauce.,4.5,Yes,Yes,Yes,188
Restaurant_17,Main Course,Crispy Chicken Sandwich,Savory and satisfying crispy chicken sandwich with a touch of our special sauce.,23.08,No,Yes,Yes,518
Restaurant_11,Desserts,Zesty Mango Salad,"A classic favorite, our zesty mango salad is prepared with quality ingredients.",5.76,Yes,Yes,No,221
Restaurant_53,Drinks,Roasted Chicken Pasta,A delicious roasted chicken pasta made fresh to order.,25.94,Yes,Yes,No,689
Restaurant_71,Desserts,Crispy Tomato Wings,A delicious crispy tomato wings made fresh to order.,18.76,No,Yes,No,234
Restaurant_42,Main Course,Fresh Cheese Wings,"A classic favorite, our fresh cheese wings is prepared with quality ingredients.",25.39,No,No,No,309
Restaurant_2,Main Course,Creamy Mushroom Pasta,Tender creamy mushroom pasta cooked to perfection with a blend of spices.,9.78,No,Yes,Yes,400
Restaurant_60,Main Course,Fresh Beef Soup,"A classic favorite, our fresh beef soup is prepared with quality ingredients.",4.12,Yes,Yes,Yes,862
Restaurant_20,Drinks,Roasted Mango Burger,"A classic favorite, our roasted mango burger is prepared with quality ingredients.",24.28,Yes,No,Yes,542
Restaurant_11,Appetizers,Crispy Tomato Burger,Enjoy the rich flavors of crispy tomato burger with every bite.,18.33,Yes,Yes,Yes,472
Restaurant_49,Main Course,Crispy Tomato Cake,Enjoy the rich flavors of crispy tomato cake with every bite.,17.91,Yes,No,Yes,196
Restaurant_29,Desserts,Sweet Mushroom Burger,Tender sweet mushroom burger cooked to perfection with a blend of spices.,23.4,Yes,Yes,Yes,469
Restaurant_2,Desserts,Sweet Salmon Pizza,"A classic favorite, our sweet salmon pizza is prepared with quality ingredients.",20.18,No,Yes,No,469
Restaurant_58,Appetizers,Zesty Tofu Cake,A delicious zesty tofu cake made fresh to order.,18.46,No,Yes,No,614
Restaurant_13,Desserts,Zesty Tomato Pasta,Tender zesty tomato pasta cooked to perfection with a blend of spices.,4.87,Yes,Yes,No,512
Restaurant_98,Drinks,Crispy Tofu Smoothie,Tender crispy tofu smoothie cooked to perfection with a blend of spices.,28.55,Yes,No,No,827
Restaurant_61,Desserts,Spicy Tomato Soup,A delicious spicy tomato soup made fresh to order.,9.01,No,No,No,783
Restaurant_81,Drinks,Spicy Mango Tacos,Tender spicy mango tacos cooked to perfection with a blend of spices.,19.43,Yes,No,No,241
Restaurant_24,Drinks,Crispy Beef Salad,Savory and satisfying crispy beef salad with a touch of our special sauce.,3.46,Yes,No,No,509
Restaurant_30,Appetizers,Zesty Chicken Sandwich,Savory and satisfying zesty chicken sandwich with a touch of our special sauce.,27.99,No,Yes,Yes,851
Restaurant_5,Appetizers,Spicy Lettuce Wings,Savory and satisfying spicy lettuce wings with a touch of our special sauce.,20.39,No,No,Yes,319
Restaurant_42,Main Course,Roasted Chicken Cake,"A classic favorite, our roasted chicken cake is prepared with quality ingredients.",3.58,No,No,No,683
Restaurant_52,Drinks,Crispy Lettuce Cake,Enjoy the rich flavors of crispy lettuce cake with every bite.,25.04,No,No,Yes,628
Restaurant_2,Main Course,Roasted Beef Salad,A delicious roasted beef salad made fresh to order.,27.88,No,No,Yes,223
Restaurant_57,Drinks,Tangy Tomato Sandwich,Enjoy the rich flavors of tangy tomato sandwich with every bite.,27.5,Yes,Yes,Yes,604
Restaurant_68,Appetizers,Sweet Beef Smoothie,A delicious sweet beef smoothie made fresh to order.,18.49,No,Yes,Yes,434
Restaurant_79,Appetizers,Creamy Beef Soup,"A classic favorite, our creamy beef soup is prepared with quality ingredients.",10.93,No,No,No,608
Restaurant_36,Main Course,Tangy Salmon Pasta,"A classic favorite, our tangy salmon pasta is prepared with quality ingredients.",20.92,No,No,No,315
Restaurant_30,Appetizers,Fresh Chicken Tacos,Tender fresh chicken tacos cooked to perfection with a blend of spices.,12.73,Yes,Yes,No,782
Restaurant_89,Main Course,Roasted Cheese Sandwich,Tender roasted cheese sandwich cooked to perfection with a blend of spices.,22.42,Yes,No,No,391
Restaurant_14,Drinks,Tangy Mango Soup,Savory and satisfying tangy mango soup with a touch of our special sauce.,21.75,Yes,No,No,884
Restaurant_93,Main Course,Tangy Lettuce Sandwich,Enjoy the rich flavors of tangy lettuce sandwich with every bite.,13.16,No,Yes,Yes,640
Restaurant_85,Drinks,Zesty Tomato Burger,"A classic favorite, our zesty tomato burger is prepared with quality ingredients.",21.93,Yes,No,Yes,277
Restaurant_98,Drinks,Roasted Tomato Salad,Savory and satisfying roasted tomato salad with a touch of our special sauce.,3.16,No,Yes,No,384
Restaurant_41,Drinks,Creamy Beef Burger,Savory and satisfying creamy beef burger with a touch of our special sauce.,6.68,Yes,No,Yes,529
Restaurant_97,Desserts,Roasted Mushroom Cake,Tender roasted mushroom cake cooked to perfection with a blend of spices.,25.13,No,Yes,Yes,453
Restaurant_85,Desserts,Grilled Tomato Salad,Tender grilled tomato salad cooked to perfection with a blend of spices.,19.18,Yes,No,Yes,636
Restaurant_90,Appetizers,Zesty Cheese Cake,Enjoy the rich flavors of zesty cheese cake with every bite.,29.05,No,No,Yes,768
Restaurant_84,Appetizers,Grilled Chicken Wings,Tender grilled chicken wings cooked to perfection with a blend of spices.,13.51,Yes,Yes,Yes,832
Restaurant_11,Appetizers,Spicy Beef Sandwich,Savory and satisfying spicy beef sandwich with a touch of our special sauce.,4.99,Yes,No,Yes,725
Restaurant_34,Desserts,Zesty Beef Pizza,A delicious zesty beef pizza made fresh to order.,26.1,Yes,Yes,Yes,820
Restaurant_98,Main Course,Zesty Mushroom Cake,Enjoy the rich flavors of zesty mushroom cake with every bite.,19.86,No,No,Yes,351
Restaurant_87,Main Course,Sweet Chicken Soup,"A classic favorite, our sweet chicken soup is prepared with quality ingredients.",17.29,No,No,Yes,793
Restaurant_53,Desserts,Grilled Cheese Burger,Enjoy the rich flavors of grilled cheese burger with every bite.,6.74,Yes,Yes,Yes,171
Restaurant_53,Main Course,Sweet Lettuce Cake,"A classic favorite, our sweet lettuce cake is prepared with quality ingredients.",6.28,No,Yes,Yes,179
Restaurant_20,Main Course,Roasted Mushroom Burger,Savory and satisfying roasted mushroom burger with a touch of our special sauce.,19.4,No,Yes,No,790
Restaurant_79,Appetizers,Roasted Tomato Cake,"A classic favorite, our roasted tomato cake is prepared with quality ingredients.",3.4,Yes,Yes,Yes,741
Restaurant_86,Appetizers,Tangy Pork Sandwich,Tender tangy pork sandwich cooked to perfection with a blend of spices.,24.29,Yes,No,No,254
Restaurant_23,Drinks,Tangy Tomato Wings,"A classic favorite, our tangy tomato wings is prepared with quality ingredients.",19.34,No,Yes,Yes,470
Restaurant_24,Drinks,Crispy Mushroom Soup,Enjoy the rich flavors of crispy mushroom soup with every bite.,10.52,Yes,No,No,669
Restaurant_15,Appetizers,Sweet Mushroom Tacos,Tender sweet mushroom tacos cooked to perfection with a blend of spices.,4.25,No,Yes,Yes,478
Restaurant_72,Drinks,Fresh Beef Sandwich,"A classic favorite, our fresh beef sandwich is prepared with quality ingredients.",21.97,Yes,No,Yes,643
Restaurant_68,Drinks,Spicy Pork Sandwich,Enjoy the rich flavors of spicy pork sandwich with every bite.,5.65,Yes,Yes,No,549
Restaurant_31,Drinks,Creamy Beef Cake,Tender creamy beef cake cooked to perfection with a blend of spices.,26.93,No,No,Yes,371
Restaurant_19,Main Course,Grilled Lettuce Soup,A delicious grilled lettuce soup made fresh to order.,17.45,Yes,Yes,No,502
Restaurant_85,Drinks,Fresh Salmon Smoothie,Enjoy the rich flavors of fresh salmon smoothie with every bite.,8.28,No,No,No,504
Restaurant_9,Main Course,Crispy Tomato Soup,A delicious crispy tomato soup made fresh to order.,4.98,No,Yes,No,616
Restaurant_2,Main Course,Zesty Cheese Pizza,"A classic favorite, our zesty cheese pizza is prepared with quality ingredients.",13.61,No,No,Yes,255
Restaurant_21,Desserts,Zesty Mushroom Pizza,Tender zesty mushroom pizza cooked to perfection with a blend of spices.,8.62,Yes,Yes,No,557
Restaurant_32,Appetizers,Zesty Pork Wings,Tender zesty pork wings cooked to perfection with a blend of spices.,19.96,Yes,No,Yes,325
Restaurant_15,Appetizers,Fresh Lettuce Pasta,Tender fresh lettuce pasta cooked to perfection with a blend of spices.,5.25,No,Yes,No,511
Restaurant_98,Desserts,Zesty Tofu Pizza,Tender zesty tofu pizza cooked to perfection with a blend of spices.,3.07,Yes,Yes,Yes,781
Restaurant_58,Appetizers,Zesty Mushroom Pizza,Enjoy the rich flavors of zesty mushroom pizza with every bite.,15.69,Yes,No,Yes,651
Restaurant_79,Drinks,Tangy Cheese Sandwich,A delicious tangy cheese sandwich made fresh to order.,7.24,No,No,No,243
Restaurant_88,Appetizers,Spicy Tofu Burger,A delicious spicy tofu burger made fresh to order.,16.86,No,No,Yes,281
Restaurant_55,Main Course,Tangy Chicken Salad,Tender tangy chicken salad cooked to perfection with a blend of spices.,14.3,No,Yes,Yes,396
Restaurant_42,Appetizers,Creamy Lettuce Tacos,A delicious creamy lettuce tacos made fresh to order.,22.05,Yes,No,Yes,805
Restaurant_36,Main Course,Fresh Tofu Tacos,Enjoy the rich flavors of fresh tofu tacos with every bite.,6.1,No,Yes,Yes,770
Restaurant_15,Drinks,Roasted Salmon Burger,Savory and satisfying roasted salmon burger with a touch of our special sauce.,25.69,No,No,No,894
Restaurant_87,Desserts,Spicy Salmon Tacos,A delicious spicy salmon tacos made fresh to order.,9.86,No,No,Yes,169
Restaurant_50,Appetizers,Roasted Cheese Soup,Enjoy the rich flavors of roasted cheese soup with every bite.,15.54,Yes,No,No,489
Restaurant_71,Appetizers,Sweet Tofu Burger,Savory and satisfying sweet tofu burger with a touch of our special sauce.,13.99,Yes,No,Yes,678
Restaurant_1,Main Course,Crispy Beef Burger,"A classic favorite, our crispy beef burger is prepared with quality ingredients.",3.16,Yes,No,No,251
Restaurant_94,Main Course,Sweet Tofu Pizza,"A classic favorite, our sweet tofu pizza is prepared with quality ingredients.",13.06,Yes,Yes,Yes,826
Restaurant_71,Appetizers,Grilled Lettuce Pasta,Tender grilled lettuce pasta cooked to perfection with a blend of spices.,29.57,No,No,Yes,508
Restaurant_35,Appetizers,Crispy Tomato Cake,Tender crispy tomato cake cooked to perfection with a blend of spices.,28.34,Yes,No,Yes,259
Restaurant_12,Appetizers,Grilled Pork Sandwich,"A classic favorite, our grilled pork sandwich is prepared with quality ingredients.",16.68,No,Yes,No,606
Restaurant_91,Main Course,Roasted Chicken Tacos,A delicious roasted chicken tacos made fresh to order.,29.55,No,Yes,Yes,170
Restaurant_33,Desserts,Zesty Lettuce Salad,Enjoy the rich flavors of zesty lettuce salad with every bite.,15.71,No,Yes,No,284
Restaurant_23,Main Course,Grilled Tofu Soup,"A classic favorite, our grilled tofu soup is prepared with quality ingredients.",19.1,Yes,Yes,No,511
Restaurant_73,Drinks,Fresh Tofu Smoothie,Savory and satisfying fresh tofu smoothie with a touch of our special sauce.,19.19,Yes,Yes,Yes,609
Restaurant_76,Main Course,Spicy Mushroom Sandwich,Savory and satisfying spicy mushroom sandwich with a touch of our special sauce.,14.12,Yes,No,No,482
Restaurant_99,Appetizers,Sweet Cheese Salad,Enjoy the rich flavors of sweet cheese salad with every bite.,18.39,No,No,Yes,261
Restaurant_45,Main Course,Creamy Beef Tacos,Tender creamy beef tacos cooked to perfection with a blend of spices.,13.23,No,Yes,Yes,676
Restaurant_26,Desserts,Fresh Cheese Burger,Tender fresh cheese burger cooked to perfection with a blend of spices.,21.13,Yes,Yes,No,437
Restaurant_50,Appetizers,Sweet Salmon Wings,Enjoy the rich flavors of sweet salmon wings with every bite.,23.39,No,Yes,No,257
Restaurant_82,Desserts,Roasted Chicken Tacos,Tender roasted chicken tacos cooked to perfection with a blend of spices.,17.06,No,No,Yes,675
Restaurant_47,Drinks,Zesty Beef Pasta,"A classic favorite, our zesty beef pasta is prepared with quality ingredients.",23.95,No,No,Yes,202
Restaurant_92,Appetizers,Spicy Tomato Tacos,Savory and satisfying spicy tomato tacos with a touch of our special sauce.,18.86,No,No,No,623
Restaurant_88,Desserts,Crispy Mushroom Burger,A delicious crispy mushroom burger made fresh to order.,15.2,Yes,No,Yes,544
Restaurant_82,Desserts,Crispy Salmon Soup,Savory and satisfying crispy salmon soup with a touch of our special sauce.,25.42,Yes,No,Yes,415
Restaurant_32,Desserts,Zesty Salmon Wings,Enjoy the rich flavors of zesty salmon wings with every bite.,11.89,Yes,No,No,522
Restaurant_65,Desserts,Fresh Lettuce Tacos,Savory and satisfying fresh lettuce tacos with a touch of our special sauce.,11.91,Yes,No,No,688
Restaurant_40,Main Course,Crispy Chicken Smoothie,Tender crispy chicken smoothie cooked to perfection with a blend of spices.,4.53,No,Yes,No,626
Restaurant_50,Appetizers,Tangy Tofu Salad,A delicious tangy tofu salad made fresh to order.,16.28,Yes,No,Yes,302
Restaurant_25,Main Course,Zesty Tofu Soup,A delicious zesty tofu soup made fresh to order.,9.38,Yes,No,No,283
Restaurant_71,Desserts,Spicy Pork Tacos,A delicious spicy pork tacos made fresh to order.,23.65,Yes,No,No,350
Restaurant_21,Drinks,Tangy Tofu Sandwich,A delicious tangy tofu sandwich made fresh to order.,10.69,No,Yes,No,758
Restaurant_89,Appetizers,Tangy Pork Pizza,Tender tangy pork pizza cooked to perfection with a blend of spices.,10.23,No,Yes,No,584
Restaurant_79,Desserts,Spicy Mango Tacos,"A classic favorite, our spicy mango tacos is prepared with quality ingredients.",11.48,No,No,Yes,302
Restaurant_5,Appetizers,Roasted Beef Smoothie,"A classic favorite, our roasted beef smoothie is prepared with quality ingredients.",4.99,No,No,No,519
Restaurant_73,Desserts,Fresh Cheese Burger,Tender fresh cheese burger cooked to perfection with a blend of spices.,5.91,Yes,Yes,Yes,639
Restaurant_87,Appetizers,Roasted Tofu Salad,Savory and satisfying roasted tofu salad with a touch of our special sauce.,22.84,Yes,Yes,Yes,303
Restaurant_70,Main Course,Spicy Tofu Cake,"A classic favorite, our spicy tofu cake is prepared with quality ingredients.",10.65,No,Yes,Yes,412
Restaurant_48,Desserts,Grilled Tofu Wings,"A classic favorite, our grilled tofu wings is prepared with quality ingredients.",4.38,No,Yes,No,588
Restaurant_1,Drinks,Fresh Tomato Pasta,Enjoy the rich flavors of fresh tomato pasta with every bite.,24.65,No,Yes,Yes,811
Restaurant_18,Drinks,Roasted Salmon Wings,Enjoy the rich flavors of roasted salmon wings with every bite.,4.67,No,Yes,Yes,682
Restaurant_23,Main Course,Roasted Mango Cake,Tender roasted mango cake cooked to perfection with a blend of spices.,28.6,No,Yes,Yes,852
Restaurant_24,Main Course,Spicy Mango Smoothie,"A classic favorite, our spicy mango smoothie is prepared with quality ingredients.",28.62,Yes,No,Yes,618
Restaurant_99,Appetizers,Roasted Tomato Salad,A delicious roasted tomato salad made fresh to order.,28.82,Yes,Yes,Yes,207
Restaurant_27,Main Course,Crispy Mushroom Wings,A delicious crispy mushroom wings made fresh to order.,15.34,No,Yes,Yes,541
Restaurant_24,Appetizers,Zesty Salmon Tacos,Tender zesty salmon tacos cooked to perfection with a blend of spices.,18.88,Yes,Yes,No,814
Restaurant_79,Main Course,Sweet Chicken Sandwich,Tender sweet chicken sandwich cooked to perfection with a blend of spices.,3.67,Yes,Yes,Yes,577
Restaurant_6,Appetizers,Zesty Pork Pizza,Enjoy the rich flavors of zesty pork pizza with every bite.,9.3,No,No,No,336
Restaurant_59,Appetizers,Grilled Mushroom Wings,Enjoy the rich flavors of grilled mushroom wings with every bite.,11.75,No,Yes,Yes,213
Restaurant_52,Main Course,Creamy Pork Pasta,A delicious creamy pork pasta made fresh to order.,28.92,Yes,No,Yes,448
Restaurant_34,Drinks,Roasted Tofu Pasta,Enjoy the rich flavors of roasted tofu pasta with every bite.,11.75,No,No,No,163
Restaurant_73,Drinks,Spicy Cheese Soup,Savory and satisfying spicy cheese soup with a touch of our special sauce.,7.2,No,No,Yes,520
Restaurant_60,Main Course,Fresh Lettuce Smoothie,"A classic favorite, our fresh lettuce smoothie is prepared with quality ingredients.",15.67,No,Yes,No,153
Restaurant_90,Desserts,Roasted Tofu Smoothie,Savory and satisfying roasted tofu smoothie with a touch of our special sauce.,15.37,Yes,No,Yes,295
